Date,VIX_Norm
1993-09-16,21.909050654156232
1993-09-17,54.77394954736655
1993-09-20,20.231547639739922
1993-09-21,8.584830266442047
1993-09-22,6.987423750084517
1993-09-23,27.21424498956977
1993-09-24,40.846676946247314
1993-09-27,38.85410519406393
1993-09-28,51.45739195985998
1993-09-29,50.39712894360687
1993-09-30,34.90686423706039
1993-10-01,42.70708102935138
1993-10-04,33.00752898627033
1993-10-05,35.236029986011786
1993-10-06,36.77987846572556
1993-10-07,43.117690204245584
1993-10-08,43.45150910263608
1993-10-11,37.69767200406566
1993-10-12,16.145234018707725
1993-10-13,73.90594727928152
1993-10-14,49.39706731254443
1993-10-15,68.55259461421113
1993-10-18,50.28588494862177
1993-10-19,57.94785582526509
1993-10-20,65.38168657579675
1993-10-21,72.17009915340759
1993-10-22,71.05549757830934
1993-10-25,57.376813867968174
1993-10-26,80.51350375847873
1993-10-27,54.37140110490251
1993-10-28,52.584609420776204
1993-10-29,54.70029397080034
1993-11-01,51.68701843157585
1993-11-02,56.4691997611159
1993-11-03,55.81809060101574
1993-11-04,29.99192214349336
1993-11-05,15.621168561574365
1993-11-08,0.0
1993-11-09,27.433626011103517
1993-11-10,38.2663772382168
1993-11-11,37.86002437954
1993-11-12,21.262507063485142
1993-11-15,31.669728557745646
1993-11-16,15.181658009322724
1993-11-17,7.131864794084578
1993-11-18,11.409988104412257
1993-11-19,18.670230786672036
1993-11-22,3.5067540322991135
1993-11-23,22.476826556907476
1993-11-24,36.069890318692224
1993-11-26,44.143151165349494
1993-11-29,43.49173389092297
1993-11-30,33.608712017959796
1993-12-01,49.50909747485897
1993-12-02,31.58074007881169
1993-12-03,43.68642636186027
1993-12-06,28.282831948759103
1993-12-07,25.350135892486882
1993-12-08,33.72637804434602
1993-12-09,69.44881216333866
1993-12-10,55.08621208722674
1993-12-13,94.43285793656077
1993-12-14,79.92582459290577
1993-12-15,68.7387313769061
1993-12-16,72.96476917968586
1993-12-17,65.48844418488234
1993-12-20,72.88638653265564
1993-12-21,80.35127148743562
1993-12-22,86.27503796529156
1993-12-23,93.41510213387735
1993-12-27,92.7251258999874
1993-12-28,88.01258212679384
1993-12-29,83.22465421593532
1993-12-30,79.87467296770984
1993-12-31,75.85680908506723
1994-01-03,66.16127210053999
1994-01-04,44.13818305590369
1994-01-05,63.95623623654713
1994-01-06,64.3150630834186
1994-01-07,64.21267234017733
1994-01-10,75.65337386955824
1994-01-11,55.80193579606145
1994-01-12,53.43411740061579
1994-01-13,46.060019712091666
1994-01-14,68.77981460692692
1994-01-17,56.268589809007736
1994-01-18,59.63680850454183
1994-01-19,57.87446273229466
1994-01-20,56.2794832065257
1994-01-21,68.88018068503379
1994-01-24,58.37405791001994
1994-01-25,66.93576174147589
1994-01-26,54.3095650986124
1994-01-27,68.94997540876945
1994-01-28,79.82519727662509
1994-01-31,76.17787860296926
1994-02-01,62.903431582417255
1994-02-02,65.45648510233457
1994-02-03,62.87090556996096
1994-02-04,60.70879543303905
1994-02-07,0.0
1994-02-08,33.385143228397055
1994-02-09,26.455897734035297
1994-02-10,29.819128537903307
1994-02-11,0.0
1994-02-14,6.456027255500615
1994-02-15,7.953913748158435
1994-02-16,23.357702402226383
1994-02-17,28.62422002040791
1994-02-18,10.594420753375509
1994-02-22,0.0
1994-02-23,19.915557130682558
1994-02-24,0.0
1994-02-25,0.6423660611336928
1994-02-28,2.2122819774441638
1994-03-01,38.743303061687605
1994-03-02,0.0
1994-03-03,0.0
1994-03-04,0.38587185978700944
1994-03-07,50.612236932798375
1994-03-08,0.0
1994-03-09,19.143816083879724
1994-03-10,1.7765903111849752
1994-03-11,21.367703072660426
1994-03-14,0.0
1994-03-15,28.122754671311174
1994-03-16,17.317424070863908
1994-03-17,46.37263255590614
1994-03-18,40.15917094423871
1994-03-21,30.8785663064049
1994-03-22,39.28704614635811
1994-03-23,66.6084415242282
1994-03-24,62.08367878759355
1994-03-25,46.56774577047605
1994-03-28,17.593626559915784
1994-03-29,44.83613928323196
1994-03-30,1.3209506209342834
1994-03-31,0.0
1994-04-04,0.0
1994-04-05,0.0
1994-04-06,16.56947198252675
1994-04-07,5.657343906918264
1994-04-08,24.059096827539545
1994-04-11,25.658082937983107
1994-04-12,27.448484560411387
1994-04-13,35.1928672507271
1994-04-14,23.39878162089043
1994-04-15,42.96326258525124
1994-04-18,38.10294984823623
1994-04-19,32.65503211197141
1994-04-20,31.8099260689406
1994-04-21,36.9489691037281
1994-04-22,62.71187459357563
1994-04-25,51.70279901424137
1994-04-26,62.68426911744461
1994-04-28,73.23002067350484
1994-04-29,75.01707922545796
1994-05-02,59.88220913381
1994-05-03,75.51873076201399
1994-05-04,67.16030342227639
1994-05-05,68.56622780741522
1994-05-06,52.15072669259534
1994-05-09,37.8713334837725
1994-05-10,44.022654156637444
1994-05-11,54.548254677527964
1994-05-12,54.177471396095946
1994-05-13,47.62127088840929
1994-05-16,55.23471515792885
1994-05-17,57.04658522787487
1994-05-18,74.89547705137309
1994-05-19,85.51077006347448
1994-05-20,87.22524863371817
1994-05-23,71.10287928097435
1994-05-24,78.29285532507403
1994-05-25,72.78437972093855
1994-05-26,78.68003983610842
1994-05-27,73.79200139317999
1994-05-31,67.46272042575919
1994-06-01,69.9854027468636
1994-06-02,74.1294398126742
1994-06-03,68.07299430605337
1994-06-06,85.39991322950402
1994-06-07,67.42085913485545
1994-06-08,73.53528017432313
1994-06-09,67.69338441561783
1994-06-10,70.22606168886631
1994-06-13,77.41998560281792
1994-06-14,84.5298795781268
1994-06-15,85.27252671537133
1994-06-16,83.25765755396489
1994-06-17,92.26566452892735
1994-06-20,51.347487952255236
1994-06-21,51.53218274729598
1994-06-22,38.042080893243266
1994-06-23,55.20579991807072
1994-06-24,29.5208662176687
1994-06-27,4.504239617104737
1994-06-28,53.64363125334112
1994-06-29,37.696622160683475
1994-06-30,45.92629501774789
1994-07-01,33.14950079373875
1994-07-05,33.355981958799674
1994-07-06,30.08140935750667
1994-07-07,53.46912610960473
1994-07-08,32.78032374652513
1994-07-11,52.908679217477804
1994-07-12,45.49087557849803
1994-07-13,57.344217949478
1994-07-14,60.446934462871354
1994-07-15,79.7786476839992
1994-07-18,74.67936003076761
1994-07-19,73.86371157907047
1994-07-20,72.49730061568478
1994-07-21,58.90495187327893
1994-07-22,78.04484536652296
1994-07-25,65.30434311099239
1994-07-26,65.58631762177903
1994-07-27,62.868525853544995
1994-07-28,61.39589827076738
1994-07-29,71.15740658323148
1994-08-01,64.58473309793197
1994-08-02,75.13265349787139
1994-08-03,67.78697368779683
1994-08-04,66.42721707760317
1994-08-05,48.04925910615126
1994-08-08,63.34923729835917
1994-08-09,70.95664947488783
1994-08-10,50.40780996116531
1994-08-11,64.49288898058384
1994-08-12,58.38879482070346
1994-08-15,58.85751720400927
1994-08-16,61.5897021868442
1994-08-17,68.62246666016475
1994-08-18,60.19000452941239
1994-08-19,46.87460072614906
1994-08-22,44.60953425144174
1994-08-23,59.589760000500824
1994-08-24,56.220881629494656
1994-08-25,61.97807638245817
1994-08-26,68.30790802009878
1994-08-29,46.016228880859565
1994-08-30,60.451134768848796
1994-08-31,67.46497124843144
1994-09-01,52.93606411739742
1994-09-02,65.86536935684889
1994-09-06,60.770178866135005
1994-09-07,54.58101133552803
1994-09-08,51.6180010333068
1994-09-09,56.38697988419214
1994-09-12,29.57675450044311
1994-09-13,36.352057446674905
1994-09-14,21.742987461045704
1994-09-15,50.98557481494461
1994-09-16,47.86961282725689
1994-09-19,35.11484215759525
1994-09-20,28.396128296066305
1994-09-21,23.933117311534946
1994-09-22,25.481165906457324
1994-09-23,22.503836124581344
1994-09-26,7.1180265418377715
1994-09-27,8.97860179919531
1994-09-28,28.168933780433925
1994-09-29,29.840139440631248
1994-09-30,33.26917709204915
1994-10-03,1.2653134776613442
1994-10-04,24.870683270781075
1994-10-05,0.0
1994-10-06,5.732986003336258
1994-10-07,11.646918653436373
1994-10-10,27.153919399753015
1994-10-11,32.38447986554097
1994-10-12,36.908865782069626
1994-10-13,49.72785148904171
1994-10-14,29.010069143355437
1994-10-17,30.532543452288994
1994-10-18,29.321540887057434
1994-10-19,36.76283739917016
1994-10-20,16.30432404304635
1994-10-21,9.29445991996515
1994-10-24,12.886625762303069
1994-10-25,0.0
1994-10-26,19.42771819294482
1994-10-27,27.133256592086997
1994-10-28,29.276818750711016
1994-10-31,34.7415504150445
1994-11-01,36.767808690137215
1994-11-02,29.195359920308846
1994-11-03,42.04641720525887
1994-11-04,34.4655158750008
1994-11-07,12.351465767678619
1994-11-08,29.567594029711884
1994-11-09,26.03154883503223
1994-11-10,25.45409594032473
1994-11-11,39.045121592931295
1994-11-14,17.522160812061536
1994-11-15,45.26889001692554
1994-11-16,34.40882151141674
1994-11-17,43.73463341560113
1994-11-18,35.79377843795653
1994-11-21,39.89231194308428
1994-11-22,27.74456870078318
1994-11-23,8.87439973684814
1994-11-25,17.950498926158666
1994-11-28,25.745519728484663
1994-11-29,39.079902211177796
1994-11-30,39.960606001333076
1994-12-01,46.16996928175563
1994-12-02,39.648088162092904
1994-12-05,42.792736211844364
1994-12-06,43.91588509268989
1994-12-07,35.067253789106935
1994-12-08,41.16073673254642
1994-12-09,32.11578857362177
1994-12-12,28.181554758530815
1994-12-13,55.14459638480338
1994-12-14,54.79838327848582
1994-12-15,68.97831309217402
1994-12-16,78.8555997293642
1994-12-19,76.68587744147439
1994-12-20,77.32068239990522
1994-12-21,77.5550714124086
1994-12-22,85.59252462364086
1994-12-23,87.80630155642513
1994-12-27,88.79837659047436
1994-12-28,93.1798199077302
1994-12-29,75.91126316750386
1994-12-30,80.11425754932422
1995-01-03,61.174962563096706
1995-01-04,63.235525409600065
1995-01-05,64.7244822055687
1995-01-06,64.31901433752287
1995-01-09,65.49139211843304
1995-01-10,77.17089800093119
1995-01-11,81.97857574618797
1995-01-12,73.13622026548532
1995-01-13,87.72032889796812
1995-01-16,87.07625468500162
1995-01-17,74.68383221243369
1995-01-18,88.47883880006779
1995-01-19,77.33984728679232
1995-01-20,76.60310296391386
1995-01-23,54.00580702764407
1995-01-24,74.72233935875461
1995-01-25,76.39139290656902
1995-01-26,88.04862086531199
1995-01-27,88.85149858458348
1995-01-30,77.1820942414592
1995-01-31,70.34705348893365
1995-02-01,74.27052305373304
1995-02-02,75.32339561808335
1995-02-03,87.27439625361649
1995-02-06,76.94218121142926
1995-02-07,78.48408675002676
1995-02-08,73.4633425484306
1995-02-09,70.65383505843818
1995-02-10,68.50539049281691
1995-02-13,64.33969781936956
1995-02-14,68.47790507688683
1995-02-15,65.47064944676778
1995-02-16,62.61545431532319
1995-02-17,63.79690671236779
1995-02-21,54.15842762804952
1995-02-22,67.01288431094866
1995-02-23,68.60212491221901
1995-02-24,65.37414418235309
1995-02-27,64.56257318658868
1995-02-28,43.70674488816975
1995-03-01,55.60466905292906
1995-03-02,52.721301569018536
1995-03-03,54.953179037112974
1995-03-06,44.270556366500394
1995-03-07,41.38775931651718
1995-03-08,29.69764850963735
1995-03-09,31.883755394829187
1995-03-10,29.856550445206302
1995-03-13,46.6493963518332
1995-03-14,52.73737737494892
1995-03-15,43.50529669932672
1995-03-16,43.021345682796515
1995-03-17,45.78624908410584
1995-03-20,47.779780063304315
1995-03-21,55.05564415392536
1995-03-22,54.57759836864849
1995-03-23,53.939761966675
1995-03-24,55.90756658957474
1995-03-27,44.91179007392035
1995-03-28,51.8592922461966
1995-03-29,49.06650047657299
1995-03-30,35.772740481642614
1995-03-31,21.111333171253243
1995-04-03,37.484635171201795
1995-04-04,41.177787134269636
1995-04-05,30.324135609219052
1995-04-06,49.21625355606116
1995-04-07,28.599336872527505
1995-04-10,27.06611434786038
1995-04-11,37.98213577505889
1995-04-12,42.51345781499851
1995-04-13,58.32783630001788
1995-04-17,54.26389711810478
1995-04-18,44.01045252567685
1995-04-19,31.21418947479183
1995-04-20,45.686224136718785
1995-04-21,59.76084052369103
1995-04-24,51.40082141263276
1995-04-25,49.301107700572864
1995-04-26,37.02025536981546
1995-04-27,51.52961999413232
1995-04-28,55.5416444553412
1995-05-01,60.313883864990295
1995-05-02,46.148809227885074
1995-05-03,51.70749319286046
1995-05-04,56.86946991439332
1995-05-05,50.52210443887917
1995-05-08,58.63100638715538
1995-05-09,45.8592555590739
1995-05-10,36.012907778356265
1995-05-11,31.439069241862345
1995-05-12,62.0762301047859
1995-05-15,49.13972034053277
1995-05-16,48.533504044302305
1995-05-17,46.29191230561142
1995-05-18,51.65880921350435
1995-05-19,39.13587936024945
1995-05-22,46.367998051468085
1995-05-23,62.108095426389255
1995-05-24,74.36244217798279
1995-05-25,52.32729668479839
1995-05-26,54.078757795398325
1995-05-30,46.64023869812586
1995-05-31,41.45778943775798
1995-06-01,46.6272864374162
1995-06-02,37.98463105901403
1995-06-05,27.839857273537856
1995-06-06,36.39981320446363
1995-06-07,32.96616643774313
1995-06-08,36.54455792613351
1995-06-09,42.5773624915858
1995-06-12,51.526291974273576
1995-06-13,60.47728225582017
1995-06-14,48.392429573142834
1995-06-15,54.7553454682154
1995-06-16,74.22898433181143
1995-06-19,70.35081272582462
1995-06-20,59.97750761507338
1995-06-21,55.572273660763884
1995-06-22,64.11723390928294
1995-06-23,56.185170923715546
1995-06-26,62.90257010313199
1995-06-27,49.87402540764192
1995-06-28,43.11162391784026
1995-06-29,53.384115209727014
1995-06-30,60.946360722895434
1995-07-03,56.58639595149652
1995-07-05,49.02264404706748
1995-07-06,41.71996961865052
1995-07-07,50.36661068306017
1995-07-10,58.85281926783955
1995-07-11,47.10867214282935
1995-07-12,43.175107094037195
1995-07-13,59.89621092412408
1995-07-14,35.835141643122505
1995-07-17,41.899476329450096
1995-07-18,39.0699761368931
1995-07-19,25.688943324888548
1995-07-20,26.415265588759347
1995-07-21,49.06604886384098
1995-07-24,38.27227374150494
1995-07-25,37.40642208718387
1995-07-26,35.845071783356666
1995-07-27,28.86375885908508
1995-07-28,33.49484716227926
1995-07-31,31.3842145714328
1995-08-01,28.329623976621843
1995-08-02,31.090856918954515
1995-08-03,14.628097475264546
1995-08-04,38.694652354972604
1995-08-07,28.63674949152837
1995-08-08,34.63515206967803
1995-08-09,41.774795979854204
1995-08-10,40.56836441921348
1995-08-11,46.84868302601164
1995-08-14,43.288681055523725
1995-08-15,48.54297096699363
1995-08-16,58.656053384656886
1995-08-17,49.898806412935855
1995-08-18,59.86200429188653
1995-08-21,50.61721980278979
1995-08-22,43.92487919420814
1995-08-23,54.78984309626715
1995-08-24,32.97224502572327
1995-08-25,49.18708217766515
1995-08-28,50.9016675597803
1995-08-29,58.17133905920507
1995-08-30,56.98007849042955
1995-08-31,59.36930550318461
1995-09-01,66.23162464243414
1995-09-05,61.93707636116703
1995-09-06,78.47598150994219
1995-09-07,73.11445441679635
1995-09-08,67.41631272207587
1995-09-11,55.863245812298054
1995-09-12,57.81555255332538
1995-09-13,58.04568525405652
1995-09-14,63.385694292616456
1995-09-15,65.43042181970867
1995-09-18,46.96731714828899
1995-09-19,45.576572213817116
1995-09-20,42.09894822686245
1995-09-21,53.90706495378147
1995-09-22,41.92073566480528
1995-09-25,48.632300077667644
1995-09-26,50.37444371903028
1995-09-27,42.69961704813162
1995-09-28,57.218340401167985
1995-09-29,49.6838364783046
1995-10-02,46.832863796523476
1995-10-03,15.83831018764758
1995-10-04,34.06010471156938
1995-10-05,22.01982229082235
1995-10-06,32.46324527409687
1995-10-09,15.812347087468872
1995-10-10,11.151020124096924
1995-10-11,15.037613354267414
1995-10-12,21.31126955890456
1995-10-13,26.892263263427914
1995-10-16,11.656186525026882
1995-10-17,18.040969511792238
1995-10-18,47.979856826283324
1995-10-19,22.020794216139546
1995-10-20,35.655728677148865
1995-10-23,19.337189909741674
1995-10-24,28.79646492048875
1995-10-25,37.852353449225504
1995-10-26,23.450960749667193
1995-10-27,5.754947002805821
1995-10-30,25.530604276784597
1995-10-31,34.37731682227575
1995-11-01,33.69062514630555
1995-11-02,42.814620815114004
1995-11-03,60.21558650137356
1995-11-06,46.68265092103351
1995-11-07,49.31392128652629
1995-11-08,50.635158527173104
1995-11-09,57.86894782187944
1995-11-10,54.32358169771657
1995-11-13,42.29851034416794
1995-11-14,39.470879850495606
1995-11-15,45.00456091940782
1995-11-16,53.44065434486361
1995-11-17,57.62595700814954
1995-11-20,55.93340698672503
1995-11-21,67.92694117698953
1995-11-22,67.70227425425702
1995-11-24,67.84741389937486
1995-11-27,86.28032679798935
1995-11-28,67.14069105471536
1995-11-29,79.830883894871
1995-11-30,80.77088028670164
1995-12-01,77.48271451428576
1995-12-04,77.06733284505867
1995-12-05,76.76002564307387
1995-12-06,80.34624679240389
1995-12-07,56.93370581430865
1995-12-08,57.140557088382806
1995-12-11,62.18214596902781
1995-12-12,86.44954473523347
1995-12-13,69.7476338065446
1995-12-14,81.00868178633945
1995-12-15,72.44368755694964
1995-12-18,71.87349711661994
1995-12-19,11.95042266415782
1995-12-20,62.37954058414227
1995-12-21,45.03344965155747
1995-12-22,69.07199170883561
1995-12-26,62.22893479626472
1995-12-27,68.22088946061152
1995-12-28,57.64205077769211
1995-12-29,47.637883770597
1996-01-02,35.55111965269384
1996-01-03,62.45988565482413
1996-01-04,65.83530501815491
1996-01-05,24.471906881447147
1996-01-08,36.32644997853462
1996-01-09,38.562948100749196
1996-01-10,0.0
1996-01-11,0.0
1996-01-12,21.063365810406744
1996-01-15,23.502308449667787
1996-01-16,16.55672540088358
1996-01-17,26.366450774197446
1996-01-18,30.7101991160787
1996-01-19,33.424293675711624
1996-01-22,43.299935044869
1996-01-23,33.67941797871262
1996-01-24,43.18135283003045
1996-01-25,51.796844942025395
1996-01-26,46.59958761686784
1996-01-29,54.621320480932155
1996-01-30,63.40209688161799
1996-01-31,49.68018975090215
1996-02-01,63.12522734417449
1996-02-02,47.38630840129993
1996-02-05,28.978971048564638
1996-02-06,26.71821246464237
1996-02-07,23.552769716966477
1996-02-08,29.070791690667647
1996-02-09,25.62431348196456
1996-02-12,23.06077736005305
1996-02-13,21.94921167891556
1996-02-14,18.530765992107966
1996-02-15,10.426683374610676
1996-02-16,22.71515525191119
1996-02-20,5.721867356083457
1996-02-21,16.572985720334984
1996-02-22,36.58058084422878
1996-02-23,27.0145072683082
1996-02-26,20.83322770893935
1996-02-27,8.549143362490987
1996-02-28,23.516456267577762
1996-02-29,6.9179167566688164
1996-03-01,4.202035266970732
1996-03-04,10.524757549510909
1996-03-05,13.586970325187423
1996-03-06,23.096044038660697
1996-03-07,14.007258204439978
1996-03-08,0.0
1996-03-11,11.879712925844075
1996-03-12,0.7035014703750875
1996-03-13,0.5503109970644005
1996-03-14,11.653471328588509
1996-03-15,45.45635402589962
1996-03-18,29.479971541097537
1996-03-19,25.24915363049045
1996-03-20,10.092780273845001
1996-03-21,9.959247075766939
1996-03-22,21.980049009989028
1996-03-25,26.166146851660855
1996-03-26,14.14760697044057
1996-03-27,25.920683504789963
1996-03-28,21.158170242172403
1996-03-29,17.126589759927604
1996-04-01,16.519733173143663
1996-04-02,34.44014480088818
1996-04-03,42.36476025414013
1996-04-04,45.58368227706208
1996-04-08,24.0208623927263
1996-04-09,38.746394661780265
1996-04-10,30.7216415170462
1996-04-11,14.55367522767299
1996-04-12,24.25638987115851
1996-04-15,38.48386276586822
1996-04-16,50.7401651678344
1996-04-17,51.44162593628134
1996-04-18,49.955690764640224
1996-04-19,73.24791224979298
1996-04-22,71.21004413082917
1996-04-23,69.2735811310367
1996-04-24,79.4015941446633
1996-04-25,71.99414710169374
1996-04-26,73.33264917197951
1996-04-29,62.62067912863823
1996-04-30,60.502964533811934
1996-05-01,58.91086327441704
1996-05-02,49.80455466648385
1996-05-03,51.86418372982542
1996-05-06,49.25094361344981
1996-05-07,52.42597160061282
1996-05-08,46.3164274933452
1996-05-09,64.92796380674189
1996-05-10,57.01026958111629
1996-05-13,56.196563354014906
1996-05-14,69.41464999001798
1996-05-15,73.80796824458243
1996-05-16,58.11788914938227
1996-05-17,71.55818399840726
1996-05-20,67.40967391373282
1996-05-21,60.37464894830088
1996-05-22,56.14178136403109
1996-05-23,57.89572634301596
1996-05-24,59.75944563834126
1996-05-28,54.191615342166926
1996-05-29,44.66340992075496
1996-05-30,43.71362404240416
1996-05-31,57.8167820914267
1996-06-03,45.68693695001838
1996-06-04,50.486531268137014
1996-06-05,53.720443505863166
1996-06-06,49.95191671572205
1996-06-07,35.14745216918014
1996-06-10,47.21254265586126
1996-06-11,48.94687031293135
1996-06-12,47.50949776228407
1996-06-13,43.541943163666645
1996-06-14,40.55290306742274
1996-06-17,38.917354805948094
1996-06-18,45.13976024679896
1996-06-19,35.582284521231465
1996-06-20,40.743086023361485
1996-06-21,64.47516337331483
1996-06-24,50.46523567135323
1996-06-25,56.64579458283571
1996-06-26,61.25362461043229
1996-06-27,60.83322799776294
1996-06-28,73.58938811200468
1996-07-01,74.46068580426743
1996-07-02,73.12342463476278
1996-07-03,73.46451786041953
1996-07-05,46.611742287140814
1996-07-08,42.145426629408526
1996-07-09,50.07149262001731
1996-07-10,49.72126918868198
1996-07-11,52.591290131260216
1996-07-12,39.34498181603878
1996-07-15,37.65785981910108
1996-07-16,2.6935651039579938
1996-07-17,13.667164957328346
1996-07-18,21.064782883119342
1996-07-19,44.09085104383513
1996-07-22,16.01087453760401
1996-07-23,16.833800813589242
1996-07-24,0.0
1996-07-25,16.947995762787656
1996-07-26,27.746752403404436
1996-07-29,29.373786670804737
1996-07-30,16.032997610657162
1996-07-31,16.56986868705735
1996-08-01,23.001979988040016
1996-08-02,56.863372094286206
1996-08-05,48.79305171921686
1996-08-06,42.17303240694031
1996-08-07,52.10429714449482
1996-08-08,58.67163573353986
1996-08-09,61.47112789105746
1996-08-12,60.056600026211775
1996-08-13,58.21359043477378
1996-08-14,55.479419720676745
1996-08-15,60.537744896629135
1996-08-16,72.9401369126556
1996-08-19,69.27676701749988
1996-08-20,69.9105933599563
1996-08-21,72.87755966106609
1996-08-22,84.29767515624994
1996-08-23,85.93777262928342
1996-08-26,73.13936383326637
1996-08-27,74.58542565983461
1996-08-28,70.44820535565378
1996-08-29,63.30590150436508
1996-08-30,55.04731785669561
1996-09-03,11.638523169403314
1996-09-04,26.432726434770547
1996-09-05,21.850803058615515
1996-09-06,33.64301526527994
1996-09-09,46.667641714593735
1996-09-10,55.3457006923292
1996-09-11,54.29636331727914
1996-09-12,68.82626145875399
1996-09-13,67.3727664878948
1996-09-16,68.46660854277845
1996-09-17,62.81391629959005
1996-09-18,57.99306364339201
1996-09-19,60.12019331717611
1996-09-20,77.86399449867076
1996-09-23,56.802495342924985
1996-09-24,54.04924244087289
1996-09-25,61.26078946785817
1996-09-26,57.28511245966213
1996-09-27,51.48080652509241
1996-09-30,54.26972235834346
1996-10-01,46.81461926673008
1996-10-02,45.97975952649855
1996-10-03,46.501609201674945
1996-10-04,61.06140555985729
1996-10-07,65.13666677585623
1996-10-08,60.79446015383553
1996-10-09,55.9417802847011
1996-10-10,46.69992057920268
1996-10-11,56.151048084598045
1996-10-14,64.95585768025883
1996-10-15,63.78667504793564
1996-10-16,50.672157655525425
1996-10-17,57.49249751804128
1996-10-18,53.86875213704215
1996-10-21,53.61072411814215
1996-10-22,43.986343953897375
1996-10-23,39.386183131787234
1996-10-24,45.517626615102316
1996-10-25,34.10525889042692
1996-10-28,32.453533581042734
1996-10-29,18.605403423083118
1996-10-30,22.871981505633997
1996-10-31,24.174343129943527
1996-11-01,35.71443237544472
1996-11-04,24.097412292551248
1996-11-05,37.29004357452043
1996-11-06,45.01735688930541
1996-11-07,44.30574128836856
1996-11-08,48.54276272694827
1996-11-11,70.30955811602308
1996-11-12,55.1142396390988
1996-11-13,66.12032935703127
1996-11-14,69.16006841565918
